820331	-0.08530137	103.8689	0.042933	0.042933	0.02779	0.036038	0.024237	0.029891	0.031429	0.02838	0.00531	0.03329937
820630	-0.01038803	101.3616	0.016637	0.016637	0.021905	0.02962	0.024812	0.029625	0.034894	0.033905	0.02645	0.034454565
820930	0.1144065	111.4454	0.198333	0.198333	0.164991	0.152923	0.133484	0.087373	0.07175	0.0328025	0.00928	0.028128168
821231	0.1937204	131.489	0.09985	0.09985	0.128365	0.086842	0.078585	0.060266	0.039873	0.0194525	-0.00307	0.02534362
830331	0.1105874	144.4512	0.011811	0.011811	0.009627	0.018917	0.021706	0.019538	0.020356	0.0202	0.00307	0.025645817
830630	0.1296852	161.6607	-0.001955	-0.001955	0.000152	0.001856	0.011698	0.019115	0.02001	0.02209	0.01634	0.026517775
830930	-0.01246271	158.1209	0.003115	0.003115	0.009353	0.003171	0.013111	0.02337	0.025949	0.0224525	0.01206	0.027802406
831230	-0.009659962	155.0339	-0.000209	-0.000209	0.004646	0.016037	0.021674	0.02099	0.024028	0.02227	0.00596	0.028004196
840330	-0.03882706	147.4765	-0.009562	-0.009562	-0.016935	-0.001578	0.003587	0.016072	0.019168	0.0229425	0.01283	0.029614626
840629	-0.02733026	141.84	-0.048432	-0.048432	-0.041343	-0.021132	-0.016589	0.005583	0.018574	0.024915	0.01072	0.032830145
840928	0.09032615	153.0792	0.136251	0.136251	0.109652	0.088117	0.076031	0.051566	0.039085	0.025435	0.01253	0.029951929
841231	0.01318719	153.4023	0.081404	0.081404	0.082445	0.072118	0.081682	0.06386	0.048072	0.02606	0.00286	0.027062972
850329	0.1020993	167.413	0.017019	0.015483	0.022266	0.021841	0.019062	0.019805	0.019912	0.0200775	0.01044	0.027398704
850628	0.0716793	177.7131	0.134606	0.132229	0.104163	0.093771	0.084875	0.056558	0.042232	0.0208975	0.01128	0.023985045
850930	-0.04476298	168.123	0.011323	0.013312	0.020889	0.027572	0.023642	0.023684	0.021105	0.017435	0.00651	0.024172965
851231	0.1652804	194.0622	0.152284	0.13267	0.103943	0.089338	0.070685	0.038198	0.026647	0.0180875	0.00923	0.021328423
860331	0.1417965	219.7574	0.220269	0.227713	0.130214	0.096139	0.068519	0.037028	0.027828	0.0180075	-0.00458	0.018272045
860630	0.05724078	230.2514	0.030886	-0.0138	0.022628	0.009811	0.017943	0.021699	0.022488	0.01618	0.00643	0.018591109
860930	-0.07660134	210.9517	-0.023508	0.001341	0.012045	0.022716	0.035351	0.025609	0.023854	0.0152525	0.0064	0.018033907
861231	0.03706819	216.7543	0.016563	0.037516	0.027544	0.033632	0.031494	0.017068	0.01348	0.013245	0.00273	0.017134856
870331	0.2095966	260.3372	-0.018339	0.010083	-0.000409	0.010341	0.011199	0.014535	0.014315	0.0144525	0.01448	0.017488678
870630	0.03131908	266.4573	-0.053762	-0.049879	-0.037977	-0.022477	-0.015027	0.004266	0.01381	0.0142975	0.01249	0.019819784
870930	0.06048605	280.5686	-0.104112	-0.081746	-0.05853	-0.032366	-0.023941	0.001427	0.009658	0.0146075	0.01321	0.022482856
871231	-0.2304782	213.7424	0.110265	0.101764	0.072188	0.059783	0.055512	0.034842	0.02683	0.0168725	0.00348	0.020547448
880331	0.08053868	228.6682	0.036944	0.035301	0.037666	0.036343	0.032022	0.025434	0.02295	0.014475	0.00953	0.019733997
880630	0.06392082	241.178	0.00889	0.003971	0.003232	0.010884	0.009237	0.010394	0.012844	0.0145525	0.01288	0.020562143
880930	0.001073718	239.1137	0.010531	0.019933	0.020278	0.01745	0.014437	0.014287	0.015782	0.0167425	0.01525	0.021010231
881230	0.02200175	241.6167	0.018225	0.025393	0.004234	0.000364	0.001209	0.009232	0.013831	0.01852	0.00584	0.022253054
890331	0.07109049	256.4307	0.010277	0.009566	0.010374	0.01466	0.007193	0.011167	0.017494	0.020715	0.01494	0.022952074
890630	0.08463252	275.6335	0.14133	0.129499	0.100317	0.090817	0.079706	0.051501	0.039403	0.0227875	0.01472	0.019653106
890929	0.09902319	300.3874	-0.004408	-0.003902	0.00357	0.006396	0.009246	0.015954	0.018103	0.0204325	0.00726	0.020349047
891229	0.006004255	299.6971	0.049281	0.049732	0.041608	0.041013	0.037206	0.030084	0.025834	0.020225	0.0088	0.019214219
900330	-0.03332173	287.3045	-0.051113	-0.044353	-0.028089	-0.016606	-0.009294	0.00602	0.016363	0.0193075	0.02062	0.021098356
900629	0.05368694	300.0579	0.04326	0.043723	0.032971	0.033665	0.033669	0.028198	0.027166	0.01994	0.00932	0.020459274
900928	-0.1487352	253.1804	-0.036085	-0.023717	-0.005174	0.009938	0.018183	0.023583	0.02322	0.019785	0.02155	0.020750707
901231	0.08385923	271.7181	0.099014	0.090041	0.070046	0.058227	0.052214	0.0338	0.027561	0.018235	0.00829	0.018959134
910328	0.1609606	312.9711	0.017541	0.018016	0.02085	0.020248	0.016692	0.019653	0.023355	0.016425	0.00897	0.019130833
910628	-0.002126581	309.8475	-0.002667	0.003704	0.007731	0.011817	0.014334	0.020082	0.018054	0.01463	0.00741	0.019464335
910930	0.06312257	327.0088	0.087673	0.087107	0.071818	0.066204	0.060612	0.03455	0.026063	0.014115	0.00882	0.017011972
911231	0.08467625	352.0916	0.063497	0.067626	0.069572	0.065727	0.056735	0.038551	0.026648	0.0130075	0.00511	0.014684158
920331	-0.01239893	345.3955	-0.042794	-0.036287	-0.02332	-0.026458	-0.019952	0.000079	0.009237	0.0098075	0.01015	0.017139771
920630	0.00078184	343.2291	0.039037	0.03907	0.045826	0.048454	0.046762	0.032013	0.019741	0.010295	0.00646	0.015646946
920930	0.03100139	351.4505	0.0609	0.06667	0.06657	0.063588	0.057864	0.032359	0.020542	0.009065	0.00785	0.013298679
921231	0.06991818	373.5048	0.01243	0.010626	0.001022	-0.007161	-0.011252	0.001694	0.005882	0.0068175	0.00425	0.01501422
930331	0.043353	387.1938	0.067733	0.062656	0.060836	0.05662	0.051365	0.023307	0.013822	0.0078125	0.01198	0.013032211
930630	0.008308959	387.8709	0.048769	0.055849	0.039523	0.034627	0.02474	0.01026	0.008697	0.0073275	0.00558	0.012550907
930930	0.03913094	400.5529	0.0835	0.056972	0.037846	0.032313	0.025666	0.014234	0.010629	0.007685	0.00485	0.011871751
931231	0.01985267	405.9651	-0.025912	-0.014188	-0.009	0.001229	-0.003082	0.005378	0.007534	0.0074025	0.00483	0.012938436
940331	-0.03952523	387.0042	-0.077502	-0.055918	-0.0523	-0.047529	-0.027232	-0.004924	0.002919	0.0076325	0.0096	0.015386026
940630	-0.008578446	380.2449	-0.042851	-0.029791	-0.016982	-0.01142	-0.011254	-0.001466	0.004819	0.008835	0.00544	0.017142229
940930	0.05449807	398.4884	-0.015447	-0.003264	-0.001272	0.004126	0.005452	0.008884	0.010694	0.01055	0.00945	0.017871843
941230	-0.01035516	391.4616	0.012518	0.016559	0.005906	-0.000124	-0.003045	-0.001381	0.00463	0.01188	0.00201	0.018988571
950331	0.08970309	423.9371	0.066543	0.063633	0.061205	0.050366	0.048175	0.035215	0.025688	0.01409	0.01135	0.017270011
950630	0.09260172	460.4212	0.121519	0.109214	0.084974	0.073252	0.061915	0.034741	0.022827	0.014525	0.00726	0.01461764
950929	0.08865327	497.8277	0.026338	0.024099	0.018473	0.018686	0.012034	0.014876	0.014344	0.0138575	0.00459	0.014657059
951229	0.0471885	518.4055	0.088027	0.079077	0.05707	0.047466	0.039601	0.026584	0.018646	0.013345	0.00196	0.013167921
960329	0.05624473	544.5445	-0.082611	-0.06425	-0.032801	-0.029142	-0.015013	0.00206	0.009665	0.012625	0.01433	0.01498713
960628	0.04447382	565.9537	-0.012895	-0.002029	-0.008643	0.002184	0.001951	0.009555	0.012808	0.0127275	0.00642	0.01580691
960930	0.02880791	579.2563	0.009234	0.016754	0.018081	0.016509	0.017116	0.016904	0.016043	0.01283	0.00702	0.015829057
961231	0.06830714	615.7649	0.044662	0.049521	0.03188	0.027672	0.025086	0.019334	0.01545	0.012495	0.00508	0.015230918
970331	0.005425148	616.2892	-0.045983	-0.030786	-0.02145	-0.012109	-0.008585	0.005363	0.010677	0.0128525	0.00883	0.016539958
970630	0.1661232	715.6494	0.057841	0.055063	0.048469	0.038723	0.03225	0.022921	0.018833	0.0132125	0.00188	0.015639562
970930	0.09709243	782.0474	0.063915	0.058084	0.042015	0.038172	0.030046	0.02013	0.016632	0.01286	0.00562	0.014659522
971231	0.01423711	789.9486	0.077129	0.067143	0.041176	0.033516	0.023707	0.01764	0.014894	0.01252	0.00062	0.013974402
980331	0.13291	898.53	0.01186	0.01525	0.01576	0.01611	0.01562	0.01501	0.014276	0.013275	0.005579	0.0138525
980630	0.0177	911.22	0.05894	0.04515	0.02717	0.02504	0.018	0.01529	0.0144	0.0128275	0.004933	0.0134525
980930	-0.12354	795.46	0.10689	0.0789	0.09199	0.08081	0.0604	0.03362	0.02081	0.0126075	0.003681	0.01086
981231	0.21261	961.19	-0.0129	-0.01248	-0.00738	-0.0054	-0.00293	0.00705	0.010605	0.010775	0.001834	0.01147
990331	0.03628	992.84	-0.07053	-0.04115	-0.03258	-0.02485	-0.01093	0.00489	0.01015	0.01108	0.006712	0.0129175
990630	0.0793	1067.77	-0.03344	-0.02486	-0.03289	-0.01264	-0.00778	0.00463	0.00956	0.011125	0.007273	0.01439
990930	-0.06237	997.86	-0.01229	-0.00271	0.00325	0.00502	0.01204	0.01276	0.013816	0.01185	0.010229	0.01469
991231	0.1853	1179.25	-0.0408	-0.02047	-0.0249	-0.00989	-0.00687	0.00371	0.008907	0.01201	0.002383	0.015965
